,index,file_index,ObjectId,Flags,trackedByStationaryModel,mobile,motionModelValidated,ObjectAge,Timestamp,ObjectPredAge,Classification,ClassCertainty,ClassAge,ObjBoxCenter_X,ObjBoxCenter_Y,ObjBoxCenterSigma_X,ObjBoxCenterSigma_Y,ObjBoxSize_X,ObjBoxSize_Y,ObjCourseAngle,ObjCourseAngleSigma,ObjBoxOrientation,ObjBoxOrientationSigma,RelVelocity_X,RelVelocity_Y,RelVelocitySigma_X,RelVelocitySigma_Y,AbsVelocity_X,AbsVelocity_Y,AbsVelocitySigma_X,AbsVelocitySigma_Y,RefPointLocation,RefPointCoords_X,RefPointCoords_Y,RefPointCoordsSigma_X,RefPointCoordsSigma_Y,RefPointPosCorrCoeffs,ObjPriority,ObjExtMeasurement,EgoLatitude,EgoLongitude,EgoAltitude,EgoHeadingRad,EgoPosTimestamp,GPSFixStatus,csv_name,ObjPrediction,Object_X,Object_Y,uniqueId,origin,destination,relative_destination,AbsVelocity,distance,distance_to_exit,relative_x,relative_y,relative_angle
0,8728,2127162,253,320,True,False,1,6,1516767667.434904,0,2,24,154,-5.8225,-7.31923,9.949869999999999,9.949869999999999,2.0495900000000002,0.0676801,0.0538525,0.122173,0.0538525,0.122173,-0.02,0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,-5.8225,-7.31923,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.7654,151.274,20.944000000000003,1.6504,1516767667.4504108,Good,split_20180124-081438-urban-stationary-orchard-mitchell_11.csv,False,-5.8225,-7.31923,137357,north,east,left,0.0,-5.508097676760309,-14.594140194641684,-2.01923,-5.6775,-3.0877401535897935
90,8373,2445079,254,384,False,True,1,142,1516767829.733201,0,6,97,4270,-21.0208,-10.6948,0.0998176,0.0740523,8.60205,2.8589,-3.1347,0.0531716,-3.1347,0.0531716,-7.44,0.0,0.332822,0.394072,-7.41126,-0.0510535,0.332822,0.394072,3,-16.7297,-9.23579,0.0998176,0.0740523,0.044215,65535,1.0,-33.7654,151.274,24.276,1.68093,1516767829.754414,Good,split_20180124-081438-urban-stationary-orchard-mitchell_11.csv,False,-21.0208,-10.6948,137368,north,south,straight,7.4114358424978795,10.39676738965424,-7.090575711550613,-5.394800000000002,9.520800000000001,0.00689265358979263
0,1548,319754,1,320,True,False,1,25,1516768850.400624,0,2,31,924,-10.9085,-9.25019,9.949869999999999,9.949869999999999,5.9604599999999995e-08,1.8452099999999998,0.855108,0.122173,0.855108,0.122173,-0.03,0.03,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,-10.9085,-9.25019,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.7654,151.274,19.646,1.77519,1516768850.416978,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-10.9085,-9.25019,137369,north,east,left,0.0,-0.07952943279952499,-9.377467804270767,-3.95019,-0.5915000000000001,-2.2864846535897936
1,763,308520,2,384,False,True,1,47,1516768843.441344,0,5,68,1320,3.52112,-7.37997,0.09215599999999999,0.07611760000000001,4.3764400000000006,1.11877,3.1394599999999997,0.0337963,3.1394599999999997,0.0337963,-7.56,0.0,0.323909,0.254744,-7.53759,0.016095500000000002,0.323909,0.254744,6,3.52231,-6.8205800000000005,0.09215599999999999,0.07611760000000001,0.0020215,65535,1.0,-33.7654,151.274,19.918,1.7764400000000002,1516768843.466306,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,3.52112,-7.37997,137379,north,east,left,7.537607184857821,-14.56204109291591,-24.748687104992804,-2.0799699999999994,-15.02112,-0.0021326535897934207
0,3671,826160,10,320,True,False,1,7,1516769133.086888,0,2,26,188,0.865892,-6.7399,9.949869999999999,9.949869999999999,2.728,0.327017,0.141022,0.122173,0.141022,0.122173,-0.02,0.0,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,0.865892,-6.7399,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.7654,151.274,20.675,1.7805099999999998,1516769133.114454,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,0.865892,-6.7399,137427,north,east,left,0.0,-26.868024788910116,-37.404469053877285,-1.439899999999999,-12.365892,-3.0005706535897936
91,5393,1634349,13,384,False,True,1,137,1516769563.731616,0,5,97,4780,-22.048000000000002,-11.2085,0.11348499999999999,0.108905,4.36402,1.7098799999999998,-3.1339599999999996,0.0590096,-3.1339599999999996,0.0590096,-7.86,0.0,0.347867,0.46199300000000004,-7.82852,-0.059738099999999995,0.347867,0.46199300000000004,3,-19.8725,-10.3369,0.11348499999999999,0.108905,0.0117059,65535,1.0,-33.7654,151.274,23.113000000000003,1.8118599999999998,1516769563.748789,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-22.048000000000002,-11.2085,137440,north,south,straight,7.828747922304793,11.561470898550997,-6.168947674684148,-5.908500000000002,10.548000000000002,0.007632653589793037
0,13399,3848932,14,320,True,False,1,12,1516770712.019585,0,2,31,398,3.6581900000000003,-6.735239999999999,9.949869999999999,9.949869999999999,4.12127,0.315172,0.00196382,0.122173,0.00196382,0.122173,-0.02,-0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,3.6581900000000003,-6.735239999999999,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.7654,151.274,24.543000000000003,1.80198,1516770712.042725,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,3.6581900000000003,-6.735239999999999,137452,north,south,straight,0.0,-14.991884349293116,-33.44543683813066,-1.4352399999999985,-15.158190000000001,-3.139628833589793
11,6357,1752526,42,384,False,True,1,75,1516769631.804985,0,5,64,1015,1.4412,-6.8742,0.097736,0.0731755,3.86675,0.7940229999999999,3.14083,0.045597000000000006,3.14083,0.045597000000000006,-5.79,0.0,0.377714,0.262965,-5.76713,0.00383398,0.377714,0.262965,3,3.37488,-6.47865,0.097736,0.0731755,0.00969729,65535,1.0,-33.7654,151.274,26.064,1.8205200000000001,1516769631.8111298,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,1.4412,-6.8742,137646,north,east,left,5.767131274412144,-12.598091633444517,-20.84511010723032,-1.5741999999999994,-12.9412,-0.0007626535897937714
0,7051,1519648,54,320,True,False,1,40,1516769503.6574311,0,2,31,1237,3.9854300000000005,-6.98013,9.949869999999999,9.949869999999999,3.3037300000000003,0.108851,0.0486949,0.122173,0.0486949,0.122173,-0.02,-0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,3.9854300000000005,-6.98013,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.7654,151.274,25.686,1.7969,1516769503.678599,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,3.9854300000000005,-6.98013,137729,north,east,left,0.0,-15.204902777386845,-26.23216136141274,-1.6801299999999992,-15.485430000000001,-3.092897753589793
133,7352,1750834,59,384,False,True,1,149,1516769631.0387068,0,5,97,5731,-30.4262,-10.1786,0.0985857,0.12278499999999999,4.30924,1.7374900000000002,-3.12957,0.0744305,-3.12957,0.0744305,-7.24,0.0,0.318548,0.536486,-7.2083699999999995,-0.08664730000000001,0.318548,0.536486,3,-28.2822,-9.28402,0.0985857,0.12278499999999999,0.00966896,65535,0.172,-33.7654,151.274,26.186999999999998,1.82073,1516769631.061154,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-30.4262,-10.1786,137764,north,south,straight,7.208890747646081,20.26582230347572,2.3987038536680885,-4.8786000000000005,18.9262,0.012022653589792931
132,287,156745,67,384,False,True,1,192,1516768760.0031102,0,5,97,6937,-22.4661,-10.9078,0.10155800000000001,0.0701203,4.679530000000001,1.9565099999999997,-3.1294299999999997,0.040467699999999995,-3.1294299999999997,0.040467699999999995,-4.98,0.0,0.296804,0.200203,-4.94626,-0.0601611,0.296804,0.200203,3,-20.1384,-9.90115,0.10155800000000001,0.0701203,0.0358292,65535,1.0,-33.7654,151.274,19.85,1.74918,1516768760.028902,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-22.4661,-10.9078,137803,north,south,straight,4.946625854615771,11.663081668054993,-5.768818022760108,-5.607800000000001,10.9661,0.012162653589793848
0,12346,2564224,75,320,True,False,1,10,1516770052.0038118,0,2,29,360,-4.27285,-8.4086,9.949869999999999,9.949869999999999,2.53832,1.0504799999999999,0.0791034,0.122173,0.0791034,0.122173,-0.02,0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,1,-3.0491599999999996,-7.78472,9.949869999999999,9.949869999999999,0.0,57344,0.4,-33.7654,151.274,26.954,1.8173099999999998,1516770052.0247548,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-4.27285,-8.4086,137872,north,east,left,0.0,-7.470037635253322,-16.963668435854615,-3.1085999999999996,-7.22715,-3.062489253589793
88,461,167983,82,384,False,True,1,135,1516768766.7222729,0,5,97,4808,-21.5291,-11.1956,0.110767,0.0835586,4.50904,1.96042,-3.1333599999999997,0.0422412,-3.1333599999999997,0.0422412,-7.37,0.0,0.341852,0.309781,-7.33391,-0.060367399999999995,0.341852,0.309781,3,-19.2827,-10.1969,0.110767,0.0835586,0.0401862,65535,1.0,-33.7654,151.274,20.469,1.75272,1516768766.745199,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-21.5291,-11.1956,137917,north,south,straight,7.334158446003383,10.755789901876408,-6.604322250162305,-5.895600000000002,10.0291,0.008232653589793415
132,7663,2139833,92,384,False,True,1,209,1516769834.098729,10,5,66,6154,-27.5938,-10.7583,0.22709899999999997,0.348767,3.55705,0.183971,-3.13013,0.125507,-3.13013,0.125507,-6.95,0.0,0.511063,0.8686860000000001,-6.92145,-0.0793397,0.511063,0.8686860000000001,4,-25.8143,-10.8299,0.22709899999999997,0.348767,-0.0478242,65535,0.30706999999999995,-33.7654,151.274,24.99,1.8136299999999999,1516769834.114971,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,True,-27.5938,-10.7583,137982,north,south,straight,6.921904715502525,18.097567109817838,-0.556663569995024,-5.458300000000001,16.0938,0.011462653589793703
137,14892,3980071,94,384,False,True,1,207,1516770782.5725732,0,5,64,6175,-15.5915,-9.78342,0.0988465,0.0861308,4.6953,1.6316899999999999,-3.1302,0.0673804,-3.1302,0.0673804,-3.57,0.0,0.306408,0.238738,-3.5427199999999996,-0.040375699999999994,0.306408,0.238738,3,-13.2533,-8.94088,0.0988465,0.0861308,0.0070669,65535,1.0,-33.7654,151.274,26.415,1.79313,1516770782.5802898,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-15.5915,-9.78342,138000,north,east,left,3.542950069581914,4.735790649884507,-8.666465793177,-4.48342,4.0915,0.0113926535897928
1,133,33141,99,384,False,True,1,35,1516768696.4492612,0,5,97,1088,-44.6621,-3.02041,0.41328100000000006,0.110805,0.546454,1.4514200000000002,-0.018369299999999998,0.0628304,-0.018369299999999998,0.0628304,7.0,0.0,1.26052,0.441812,7.012910000000001,-0.12159500000000001,1.26052,0.441812,1,-44.3756,-2.29984,0.41328100000000006,0.110805,-0.126082,65535,1.0,-33.7654,151.274,18.915,1.73838,1516768696.4792051,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-44.6621,-3.02041,138037,south,east,right,7.0139640726286165,-16.804297470661943,-43.95418963551108,-2.2795900000000007,-16.162100000000002,-0.01836929999999981
113,11754,2861360,100,384,False,True,1,131,1516770209.702069,0,5,55,3965,-26.529,-10.4541,0.117362,0.112702,1.1749,0.587449,-3.1303799999999997,0.0691703,-3.1303799999999997,0.0691703,-7.57,0.0,0.330448,0.521835,-7.54525,-0.07681439999999999,0.330448,0.521835,3,-25.9449,-10.1538,0.117362,0.112702,0.00259359,65535,0.263384,-33.7654,151.274,25.250999999999998,1.8126799999999998,1516770209.7200282,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-26.529,-10.4541,138048,north,south,straight,7.545640994279237,19.45870857572676,-1.676261435716178,-5.1541000000000015,15.029,0.011212653589793398
21,2711,833672,101,384,False,True,1,77,1516769138.812785,0,5,64,1656,1.42279,-6.95212,0.086607,0.0549095,3.7883400000000003,0.690199,3.13855,0.044083699999999996,3.13855,0.044083699999999996,-2.93,0.0,0.28477199999999997,0.12821400000000002,-2.90836,0.00884331,0.28477199999999997,0.12821400000000002,3,3.318,-6.61278,0.086607,0.0549095,0.011140299999999999,65535,1.0,-33.7654,151.274,20.491999999999997,1.78214,1516769138.820732,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,1.42279,-6.95212,138052,north,east,left,2.908373444682054,-12.690808336622041,-23.050590850539155,-1.6521199999999991,-12.922789999999999,-0.003042653589792721
130,2674,477559,108,384,False,True,1,380,1516768942.6252668,0,6,97,14327,-24.5117,-9.126510000000001,0.112698,0.07560889999999999,8.52471,2.73685,-3.13287,0.0531763,-3.13287,0.0531763,-7.43,0.0,0.385021,0.393949,-7.4081,-0.0646379,0.385021,0.393949,3,-20.2615,-7.72094,0.112698,0.07560889999999999,0.0199237,65535,1.0,-33.7654,151.274,21.451,1.77665,1516768942.651694,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-24.5117,-9.126510000000001,138106,north,south,straight,7.4083819871896734,13.556082780558683,-3.6033681839050757,-3.8265100000000025,13.011700000000001,0.008722653589792628
0,6231,1648876,109,320,True,False,1,25,1516769571.2508762,0,2,8,877,3.0592799999999998,-6.59501,9.949869999999999,9.949869999999999,3.9272,0.6302369999999999,-3.06397,0.122173,-3.06397,0.122173,-0.02,-0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,6,3.03485,-6.28084,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.7654,151.274,23.85,1.8129099999999998,1516769571.2653468,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,3.0592799999999998,-6.59501,138114,north,east,left,0.0,-14.590370660499893,-23.472686701564534,-1.2950099999999996,-14.55928,0.0776226535897937
0,12659,3795602,111,320,True,False,1,22,1516770684.335792,0,2,8,777,-0.281947,-7.333939999999999,9.949869999999999,9.949869999999999,2.84627,1.06315,3.0754200000000003,0.122173,3.0754200000000003,0.122173,-0.02,0.0,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,-0.281947,-7.333939999999999,9.949869999999999,9.949869999999999,0.0,57344,0.12,-33.7654,151.274,23.63,1.80312,1516770684.364094,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-0.281947,-7.333939999999999,138131,north,south,straight,0.0,-11.326059244618595,-28.976107011837332,-2.0339399999999985,-11.218053,-0.06617265358979196
66,112,19016,123,384,False,True,1,115,1516768688.689935,0,5,97,3726,-16.6526,-9.72001,0.0918931,0.07725139999999998,5.14513,1.9051099999999999,-3.13635,0.032027,-3.13635,0.032027,-7.58,0.0,0.30561900000000003,0.241756,-7.54806,-0.039598,0.30561900000000003,0.241756,3,-14.0851,-8.753969999999999,0.0918931,0.07725139999999998,0.016288900000000002,65535,1.0,-33.7654,151.274,19.285,1.7348700000000001,1516768688.715257,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-16.6526,-9.72001,138214,north,south,straight,7.548163867140405,5.719593873893643,-11.515802285399488,-4.42001,5.1526,0.005242653589792923
5,7912,2349415,135,384,False,True,1,62,1516769939.254775,0,5,68,1214,2.65965,-7.0551699999999995,0.10690799999999999,0.06871260000000001,4.739269999999999,1.06679,3.13931,0.0341199,3.13931,0.0341199,-5.99,0.0,0.490624,0.203815,-5.97337,0.013633000000000001,0.490624,0.203815,6,2.66087,-6.52177,0.10690799999999999,0.06871260000000001,-0.00123004,65535,1.0,-33.7654,151.274,21.357,1.8325900000000002,1516769939.2707078,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,2.65965,-7.0551699999999995,138291,north,east,left,5.973385557252185,-13.787633620344614,-22.514364240638436,-1.7551699999999988,-14.15965,-0.002282653589793071
10,737,302301,141,384,False,True,1,46,1516768840.241705,0,5,64,1043,0.77462,-7.20211,0.115472,0.0871969,3.46579,0.500736,3.14069,0.0426925,3.14069,0.0426925,-7.97,0.0,0.620699,0.33932399999999996,-7.9481,0.00571265,0.620699,0.33932399999999996,3,2.50774,-6.9533,0.115472,0.0871969,0.000621015,65535,1.0,-33.7654,151.274,20.041,1.7759599999999998,1516768840.261285,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,0.77462,-7.20211,138336,north,east,left,7.948102052966483,-11.99651704028295,-20.127326517036582,-1.9021099999999997,-12.27462,-0.0009026535897938004
0,1528,465081,144,320,True,False,1,18,1516768932.8324862,0,2,31,639,-5.60992,-7.027310000000001,9.949869999999999,9.949869999999999,10.8307,0.244865,0.07643710000000001,0.122173,0.07643710000000001,0.122173,-0.02,0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,-5.60992,-7.027310000000001,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.7654,151.274,22.101,1.77398,1516768932.843591,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-5.60992,-7.027310000000001,138366,north,west,right,0.0,-8.568926078127339,-31.852282051367926,-1.7273100000000006,-5.89008,-3.0651555535897934
16,13960,3943512,147,384,False,True,1,125,1516770763.488298,0,5,97,3993,-40.1891,-3.2215,0.10951,0.108713,0.220074,1.54451,-0.015428899999999999,0.052756700000000004,-0.015428899999999999,0.052756700000000004,6.99,0.0,0.429205,0.36945700000000004,7.001460000000001,-0.10797999999999999,0.429205,0.36945700000000004,1,-40.0671,-2.4510400000000003,0.10951,0.108713,-0.00198191,65535,0.197715,-33.7654,151.274,25.328000000000003,1.78938,1516770763.514793,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-40.1891,-3.2215,138393,south,east,right,7.002292611138156,-12.376485157686432,-40.82945010056446,-2.078500000000001,-11.689100000000003,-0.015428899999999857
11,14834,3867245,148,384,False,True,1,32,1516770721.138651,0,5,64,447,-0.196746,-7.36535,0.11759100000000001,0.090424,3.3365199999999997,0.47372700000000006,3.13544,0.060363099999999996,3.13544,0.060363099999999996,-7.39,0.0,0.679977,0.445068,-7.3731800000000005,0.00281903,0.679977,0.445068,3,1.47294,-7.13875,0.11759100000000001,0.090424,0.016603299999999998,65535,1.0,-33.7654,151.274,23.925,1.7995400000000001,1516770721.1481469,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-0.196746,-7.36535,138400,north,east,left,7.3731805389078975,-10.942826054124492,-21.157978557218385,-2.0653499999999996,-11.303254,-0.006152653589793999
86,4058,1015747,158,384,False,True,1,150,1516769242.716312,0,6,97,4783,-21.2091,-11.2583,0.10737200000000001,0.0716315,6.5899,3.29495,-3.13432,0.053155799999999996,-3.13432,0.053155799999999996,-7.27,0.0,0.34699,0.384815,-7.239310000000001,-0.052686000000000004,0.34699,0.384815,3,-17.9263,-9.586910000000001,0.10737200000000001,0.0716315,0.0456462,65535,1.0,-33.7654,151.274,25.651999999999997,1.7717,1516769242.7351718,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-21.2091,-11.2583,138484,north,south,straight,7.23950171563596,10.487566164595382,-7.045631450638716,-5.958300000000001,9.7091,0.007272653589792455
131,9274,2016147,159,384,False,True,1,176,1516769772.311222,0,5,72,6454,-18.8174,-18.4302,0.0942462,0.1007,3.9606,1.7218200000000001,-1.56243,0.0630366,-1.56243,0.0630366,0.0,-5.22,0.33250599999999997,0.34974299999999997,0.0441436,-5.27465,0.33250599999999997,0.34974299999999997,3,-19.6948,-16.4572,0.0942462,0.1007,0.0273849,65535,1.0,-33.7654,151.274,24.956,1.82558,1516769772.3276908,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-18.8174,-18.4302,138495,north,east,left,5.274834715886458,13.500056630462513,4.520802213142787,-13.130199999999999,7.317399999999998,1.5791626535897931
0,6271,1008128,160,320,True,False,1,7,1516769238.443183,0,2,26,201,-7.68956,-8.58233,9.949869999999999,9.949869999999999,2.99438,1.47672,0.187316,0.122173,0.187316,0.122173,-0.02,0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,-7.68956,-8.58233,9.949869999999999,9.949869999999999,0.0,57344,0.172,-33.7654,151.274,25.502,1.7718,1516769238.4597619,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-7.68956,-8.58233,138501,north,south,straight,0.0,-6.156364744744107,-24.264093308284057,-3.2823300000000004,-3.81044,-2.954276653589793
0,6369,1794639,177,320,True,False,1,6,1516769656.962616,0,2,24,200,-4.83615,-8.13878,9.949869999999999,9.949869999999999,3.06172,0.21383200000000002,-0.0543151,0.122173,-0.0543151,0.122173,-0.02,0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,1,-3.30174,-8.11513,9.949869999999999,9.949869999999999,0.0,57344,1.0,-33.7654,151.274,26.234,1.8176,1516769656.973001,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-4.83615,-8.13878,138603,north,south,straight,0.0,-7.531514880740171,-25.899070476999086,-2.8387800000000003,-6.66385,3.087277553589793
19,8941,2113052,178,384,False,True,1,95,1516769820.140136,0,6,68,2952,0.5580470000000001,-7.0437899999999996,0.0997946,0.05842769999999999,11.2305,2.26641,-3.14059,0.0522399,-3.14059,0.0522399,-4.21,0.0,0.419488,0.21913400000000002,-4.19474,-0.00420708,0.419488,0.21913400000000002,6,0.5569109999999999,-5.91058,0.0997946,0.05842769999999999,0.00204224,65535,1.0,-33.7654,151.274,25.244,1.8176299999999999,1516769820.1636071,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,0.5580470000000001,-7.0437899999999996,138614,north,east,left,4.1947421097276205,-11.760003984896528,-23.894430835637195,-1.743789999999999,-12.058047,0.0010026535897935673
93,289,67295,180,384,False,True,1,103,1516768714.4473639,0,5,97,3912,-17.3799,-9.48607,0.0964768,0.0976538,4.30541,1.6747599999999998,-3.13508,0.057022,-3.13508,0.057022,-6.59,0.0,0.32085199999999997,0.374335,-6.564830000000001,-0.042749699999999995,0.32085199999999997,0.374335,3,-15.2327,-8.634689999999999,0.0964768,0.0976538,-0.00847004,65535,1.0,-33.7654,151.274,18.48,1.7415200000000002,1516768714.4712358,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-17.3799,-9.48607,138623,north,south,straight,6.56496919000768,6.621056369877293,-10.789420378602856,-4.18607,5.879899999999999,0.006512653589792805
38,1026,169924,185,384,False,True,1,88,1516768767.762234,0,5,97,2839,-32.9847,-2.53324,0.10978199999999999,0.11024500000000001,0.433663,1.4908299999999999,-0.0115516,0.06086849999999999,-0.0115516,0.06086849999999999,7.03,0.0,0.47177600000000003,0.42844899999999997,7.03418,-0.0910059,0.47177600000000003,0.42844899999999997,1,-32.7592,-1.7903799999999999,0.10978199999999999,0.11024500000000001,-0.0151988,65535,1.0,-33.7654,151.274,20.561,1.7533599999999998,1516768767.780584,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-32.9847,-2.53324,138656,south,west,left,7.034768677521303,-5.109913991604152,-13.55189088994289,-2.76676,-4.484699999999997,-0.011551600000000661
12,12677,3225109,188,384,False,True,1,46,1516770394.6502988,0,5,64,990,0.015648099999999998,-7.40717,0.124727,0.0750278,4.218430000000001,0.7170000000000001,-3.1414299999999997,0.0345696,-3.1414299999999997,0.0345696,-7.84,0.0,0.712525,0.27020900000000003,-7.816439999999999,-0.00189831,0.712525,0.27020900000000003,3,2.1248,-7.04833,0.124727,0.0750278,0.018091,65535,1.0,-33.7654,151.274,23.9,1.82333,1516770394.666104,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,0.015648099999999998,-7.40717,138678,north,east,left,7.816440230512918,-11.593852628968124,-20.861941802629943,-2.107169999999999,-11.5156481,0.0001626535897933934
24,9619,3062330,208,384,False,True,1,76,1516770315.098205,0,5,68,2259,-2.50489,-7.1157,0.100485,0.068843,5.20904,1.60084,-3.14042,0.0321438,-3.14042,0.0321438,-6.53,0.0,0.401227,0.209369,-6.51349,-0.00763637,0.401227,0.209369,3,0.09869249999999999,-6.3122300000000005,0.100485,0.068843,-0.009298700000000002,65535,1.0,-33.7654,151.274,27.518,1.8127900000000001,1516770315.119119,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-2.50489,-7.1157,138820,north,east,left,6.513494476411781,-8.589267093343288,-17.41137070565136,-1.8157,-8.99511,0.0011726535897924606
13,12177,3211305,218,384,False,True,1,54,1516770387.8509421,0,5,64,996,0.151917,-7.596439999999999,0.119273,0.0760025,4.31907,0.584203,3.14057,0.0350621,3.14057,0.0350621,-7.32,0.0,0.6095430000000001,0.25593699999999997,-7.29937,0.00564665,0.6095430000000001,0.25593699999999997,3,2.31175,-7.30655,0.119273,0.0760025,0.023502000000000002,65535,1.0,-33.7654,151.274,24.541999999999998,1.8233400000000002,1516770387.874392,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,0.151917,-7.596439999999999,138878,north,south,straight,7.299372184068724,-11.23273289197568,-30.869919602411326,-2.2964399999999987,-11.651917,-0.0010226535897928102
70,2376,644761,231,384,False,True,1,112,1516769028.256885,0,5,97,3970,-23.3367,-11.3115,0.105403,0.099565,5.49086,2.05329,-3.1356,0.044122800000000004,-3.1356,0.044122800000000004,-9.9,0.0,0.316393,0.435511,-9.87081,-0.0591492,0.316393,0.435511,3,-20.5975,-10.2685,0.105403,0.099565,0.0095539,65535,1.0,-33.7654,151.274,23.096999999999998,1.795,1516769028.281025,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-23.3367,-11.3115,138949,north,south,straight,9.870987219319082,12.61997168668995,-4.942228087153261,-6.011500000000002,11.8367,0.005992653589792951
0,11103,3337365,250,320,True,False,1,6,1516770453.5647218,0,1,24,212,-6.08927,-7.6445,9.949869999999999,9.949869999999999,0.399102,4.65661e-10,-0.00304668,0.122173,-0.00304668,0.122173,-0.02,0.02,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,-6.08927,-7.6445,9.949869999999999,9.949869999999999,0.0,57344,0.4,-33.7654,151.274,21.348000000000003,1.8233700000000002,1516770453.579688,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,-6.08927,-7.6445,139089,north,south,straight,0.0,-8.082112068554226,-28.125870702305484,-2.3444999999999996,-5.41073,3.1385459735897934
0,10548,3466410,252,320,True,False,1,17,1516770519.3583128,0,2,31,607,2.34136,-6.911860000000001,9.949869999999999,9.949869999999999,1.3502100000000001,0.194248,0.0578491,0.122173,0.0578491,0.122173,-0.02,-0.01,9.949869999999999,9.949869999999999,0.0,0.0,9.949869999999999,9.949869999999999,9,2.34136,-6.911860000000001,9.949869999999999,9.949869999999999,0.0,57344,0.4,-33.7654,151.274,21.909000000000002,1.82407,1516770519.370802,Good,split_20180124-081438-urban-stationary-orchard-mitchell_12.csv,False,2.34136,-6.911860000000001,139107,north,south,straight,0.0,-14.314336716994204,-32.14457242411418,-1.61186,-13.84136,-3.083743553589793
